Location/Emplacement,Province/ Province,Collection Start/Début du prélèvement (UTC),Collection Time/Durée d'échantillonnage (s),AirVolume/Volume d'air (m3),7Be Activity/7Be Activité (mBq/m3),7Be Uncertainty/7Be Incertitude (mBq/m3),7Be MDC/7Be CMD (mBq/m3),210Pb Activity/210Pb Activité (mBq/m3),210Pb Uncertainty/210Pb Incertitude (mBq/m3),210Pb MDC/210Pb CMD (mBq/m3),134Cs Activity/134Cs Activité (mBq/m3),134Cs Uncertainty/134Cs Incertitude (mBq/m3),134Cs MDC/134Cs CMD (mBq/m3),137Cs Activity/137Cs Activité (mBq/m3),137Cs Uncertainty/137Cs Incertitude (mBq/m3),137Cs MDC/137Cs CMD (mBq/m3),131I Activity/131I Activité (mBq/m3),131I Uncertainty/131I Incertitude (mBq/m3),131I MDC/131I CMD (mBq/m3),Comments,
Resolute,NU,2016-07-16,91320,16416,2.316949245,0.07799357,0.045485044,0.189880527,0.011416045,0.043277095,,,0.005101017,,,0.004300195,,,0.065147456,,
Resolute,NU,2016-07-16,82320,15087,1.045319026,0.043094802,0.051142491,0.076258279,0.008853273,0.044015941,,,0.005368031,,,0.004806214,,,0.06564903,,
Resolute,NU,2016-07-18,81960,14410,2.869329533,0.095208458,0.052095947,0.200241014,0.012634594,0.049257327,,,0.005944678,,,0.004661029,,,0.065224939,,
Resolute,NU,2016-07-19,94440,16567,0.374852246,0.020208507,0.044032381,0.064848525,0.007525091,0.03760224,,,0.004748044,,,0.004223755,,,0.052525101,,
Resolute,NU,2016-07-19,81600,15201,0.453338902,0.023621829,0.04733215,0.068369648,0.008396273,0.04234812,,,0.00542879,,,0.004495819,,,0.064379516,,
Resolute,NU,2016-07-21,84300,15067,0.497860942,0.025630533,0.048523954,0.080515416,0.008766875,0.042676774,,,0.005660052,,,0.004546342,,,0.053555329,,
Resolute,NU,2016-07-22,89580,15151,1.126178799,0.044820411,0.049767443,0.191414173,0.011316365,0.040992043,,,0.005545524,,,0.00456754,,,0.051258402,,
Resolute,NU,2016-07-23,84720,15905,0.53431845,0.026369267,0.047098502,0.1040015,0.009059943,0.041071464,,,0.005194821,,,0.00470624,,,0.042151064,,
Resolute,NU,2016-07-24,253740,43990,0.761070484,0.025821025,0.016106662,0.117467892,0.007512619,0.015201257,,,0.001904599,,,0.001562826,,,0.01406056,,
Resolute,NU,2016-07-26,86760,14884,1.114460858,0.043745401,0.048266199,0.236419983,0.013391339,0.046142429,,,0.005719533,,,0.00488658,,,0.035537476,,
Resolute,NU,2016-07-31,84660,15310,1.09911041,0.03844472,0.028999009,0.218815448,0.010883443,0.021285021,,,0.00318308,,,0.003090598,,,0.031907452,,
Resolute,NU,2016-08-01,253140,47280,0.718515831,0.021128067,0.009459605,0.068121314,0.00352567,0.007838868,,,0.001065108,,,0.001082597,,,0.009399938,,
Resolute,NU,2016-08-03,173100,32496,0.144101901,0.007545461,0.012678807,0.036245804,0.003094835,0.009066806,,,0.001627158,,,0.001511959,,,0.009456247,,
Resolute,NU,2016-08-07,86340,16030,0.958319108,0.033507435,0.024730149,0.115971843,0.007575002,0.020223612,,,0.003404654,,,0.002825828,,,0.016523298,,
Resolute,NU,2016-08-07,61680,11511,0.566398247,0.026429542,0.037184757,0.086164453,0.007544574,0.026599006,,,0.004914988,0.002552217,0.001134771,0.003680971,,,0.026431046,,
Resolute,NU,2016-08-08,86220,15914,1.01453188,0.034926156,0.024736926,0.133124471,0.008319497,0.020620029,,,0.002880501,,,0.003207477,,,0.015751756,,
Resolute,NU,2016-08-09,87240,15618,2.055785887,0.060085384,0.026936524,0.218146531,0.010944942,0.022984913,,,0.003088174,,,0.003152533,,,0.013443364,,
Resolute,NU,2016-08-10,85980,14553,4.929913467,0.128240333,0.026501702,0.419768426,0.016948676,0.028815817,,,0.0035259,,,0.002998573,,,0.016430892,,
Resolute,NU,2016-08-11,87180,15760,2.345615667,0.066562595,0.024806443,0.187334916,0.010094329,0.022147231,,,0.003192796,,,0.002957247,,,0.01414261,,
Resolute,NU,2016-08-12,85560,15586,1.41945307,0.044491043,0.024857987,0.158911772,0.009360483,0.021641886,,,0.003185452,,,0.003325687,,,0.011372554,,
Resolute,NU,2016-08-13,88260,14344,0.817946698,0.030471791,0.02590423,0.095709932,0.007640046,0.022599284,,,0.003526748,,,0.00338932,,,0.011241613,,
Resolute,NU,2016-08-14,84060,15138,3.902504911,0.121798849,0.045428305,0.299799,0.015661928,0.049002379,,,0.005827082,,,0.004891356,,,0.035162796,,
Resolute,NU,2016-08-15,258300,45181,2.287489582,0.067900543,0.014147435,0.248154293,0.008495472,0.01814153,,,0.001902313,,,0.001476225,,,0.010274837,,
Resolute,NU,2016-08-18,173040,30898,0.717263814,0.026012687,0.020986534,0.063092553,0.004936145,0.021904391,,,0.002746374,,,0.002376687,,,0.012095586,,
Resolute,NU,2016-08-20,174000,31998,0.991550126,0.033342633,0.019777656,0.081546008,0.005416811,0.020966285,,,0.002423333,,,0.002098352,,,0.009535656,,
Resolute,NU,2016-08-22,171120,31623,0.933347682,0.03165726,0.019380007,0.076019673,0.00511379,0.021214715,,,0.002312177,,,0.002138215,,,0.007809318,,
Resolute,NU,2016-08-24,172800,31557,2.878410122,0.085619196,0.018305486,0.198195262,0.009130149,0.025662752,,,0.00272639,,,0.002319299,,,0.007879997,,
Resolute,NU,2016-08-26,81060,15157,4.801230405,0.145049343,0.039299698,0.276726879,0.015489111,0.050663252,,,0.005311087,,,0.004646923,,,0.014666337,,
Resolute,NU,2016-08-27,91380,17075,1.049074375,0.039116659,0.034482295,0.075582896,0.008007067,0.038992969,,,0.004333039,,,0.004279569,,,0.010732403,,
Resolute,NU,2016-08-28,82680,15997.00,1.77,0.06,0.03098241,0.195304378,0.010243297,0.022085683,,,0.003053031,,,0.003080572,,,0.043020293,,
Resolute,NU,2016-08-29,90360,17029.00,0.71,0.03,0.028786767,0.088204387,0.006359116,0.017927546,,,0.00245891,,,0.002445377,,,0.03622506,,
Resolute,NU,2016-08-30,92820,17890.00,0.47,0.02,0.025747063,0.093521201,0.006588295,0.01769811,,,0.00272407,,,0.002698228,,,0.03148044,,
Resolute,NU,2016-09-01,81840,14898.00,1.47,0.05,0.029811508,0.185937456,0.010420029,0.022905345,,,0.003350191,,,0.003441235,,,0.03793081,,
Resolute,NU,2016-09-01,87300,16305.00,0.60,0.03,0.026610814,0.074311231,0.006164732,0.019113118,,,0.003533709,,,0.003104611,,,0.035510779,,
Resolute,NU,2016-09-02,82740,15713.00,0.10,0.01,0.028828389,0.040863449,0.004223236,0.017741191,,,0.003468824,,,0.003206212,,,0.032483545,,
Resolute,NU,2016-09-03,94260,17980.00,0.45,0.02,0.023149788,0.049180998,0.005065981,0.017090599,,,0.002942843,,,0.002895219,,,0.0239885,,
Resolute,NU,2016-09-05,74880,13738.00,0.57,0.03,0.031730929,0.061896215,0.006029361,0.022996177,,,0.003985975,,,0.003402332,,,0.030095628,,
Resolute,NU,2016-09-05,86400,16015.00,0.13,0.01,0.027345489,0.042142911,0.0043112,0.018147771,,,0.002925355,,,0.00345215,,,0.025060287,,
Resolute,NU,2016-09-06,82740,15731.00,0.43,0.02,0.027271188,0.07506662,0.005718304,0.01921388,,,0.00351533,,,0.003033042,,,0.027153103,,
Resolute,NU,2016-09-07,88860,16334.00,1.09,0.04,0.025073628,0.093886801,0.006653817,0.019285665,,,0.003209298,,,0.003520253,,,0.022832865,,
Resolute,NU,2016-09-08,85140,16291.00,0.77,0.03,0.026421409,0.071179366,0.006163936,0.020018426,,,0.002756585,,,0.003063449,,,0.020970382,,
Resolute,NU,2016-09-09,88860,16852.00,1.18,0.04,0.024691211,0.086693673,0.006309598,0.019781111,,,0.002750787,,,0.002942293,,,0.018065031,,
Resolute,NU,2016-09-10,83820,16651.00,0.91,0.03,0.025588015,0.091067246,0.006825026,0.019192833,,,0.00308823,,,0.002978035,,,0.019198633,,
Resolute,NU,2016-09-11,78000,15424.00,0.48,0.02,0.027892015,0.072693584,0.0057748,0.020150456,,,0.003481281,,,0.003497501,,,0.018886176,,
Resolute,NU,2016-09-12,92880,18155.00,0.32,0.02,0.021875228,0.068144848,0.005737063,0.016935034,,,0.002948762,,,0.002709239,,,0.014376237,,
Resolute,NU,2016-09-13,170400,31438.00,0.78,0.02,0.013046614,0.084955449,0.004850945,0.010989069,,,0.001917763,,,0.001186509,,,0.008203918,,
Resolute,NU,2016-09-15,85080,16082.00,0.90,0.03,0.025989255,0.067852736,0.006065174,0.019565039,,,0.003070937,,,0.00290073,,,0.014867967,,
Resolute,NU,2016-09-16,93900,17464.00,2.55,0.07,0.023540545,0.130414662,0.008118765,0.021156223,,,0.002812765,,,0.003308518,,,0.012672654,,
Resolute,NU,2016-09-17,173100,31333.00,0.43,0.02,0.01257816,0.076926874,0.004567541,0.010301768,,,0.001536681,,,0.001626849,,,0.007006062,,
Resolute,NU,2016-09-19,84960,16369.00,0.43,0.02,0.022837947,0.104241771,0.007214236,0.01909826,,,0.002429485,,,0.002993007,,,0.009916603,,
Resolute,NU,2016-09-20,87300,16354.00,0.94,0.03,0.02370703,0.147003578,0.008493495,0.01964244,,,0.002778611,,,0.002991643,,,0.009669861,,
Resolute,NU,2016-09-21,86160,14183.00,1.05,0.04,0.025283383,0.21853305,0.011365477,0.022985645,,,0.004023061,,,0.003313501,,,0.009945013,,
Resolute,NU,2016-09-22,83520,14667.00,1.19,0.04,0.024781504,0.305325397,0.013152131,0.022421675,,,0.003487928,,,0.00369723,,,0.010859925,,
Resolute,NU,2016-09-23,89580,15653.00,0.63,0.03,0.044744078,0.272217768,0.014084895,0.042093323,,,0.005310031,,,0.005115937,,,0.029073808,,
Resolute,NU,2016-09-24,159660,28309.00,2.01,0.06,0.023685439,0.540986493,0.016148629,0.028680817,,,0.0030432,,,0.002035381,,,0.018137041,,
Resolute,NU,2016-09-26,94200,18431.00,0.69,0.03,0.034069935,0.073774177,0.007438702,0.035345986,,,0.003948258,,,0.003969763,,,0.021111525,,
Resolute,NU,2016-09-27,86640,16229.00,2.08,0.07,0.041526458,0.145896588,0.010047773,0.042717247,,,0.004514021,,,0.004257237,,,0.026718944,,
Resolute,NU,2016-09-28,88380,15770.00,3.91,0.12,0.041647418,0.279519361,0.014885436,0.047076983,,,0.005605281,,,0.004451344,,,0.025267238,,
Resolute,NU,2016-09-29,91800,15610.00,2.93,0.07,0.025511263,0.285554611,0.013666298,0.040061911,,,0.004470711,,,0.002917942,,,0.009375987,,
Resolute,NU,2016-09-30,83460,16701.00,1.00,0.03,0.023649518,0.111916417,0.007996688,0.033317626,,,0.004244423,,,0.002714152,,,0.007605004,,
Resolute,NU,2016-10-01,160320,29948.00,1.03,0.03,0.013248882,0.172898141,0.007432536,0.020154061,,,0.002252224,,,0.001611057,,,0.003840734,,
Resolute,NU,2016-10-03,91620,17297.00,1.14,0.04,0.040775683,0.127851546,0.009155895,0.038888318,,,0.004822245,,,0.004230186,,,0.032420372,,
Resolute,NU,2016-10-04,89340,17081.00,1.09,0.04,0.039912084,0.216639664,0.01164261,0.038322434,,,0.004849326,,,0.004206742,,,0.034410418,,
Resolute,NU,2016-10-05,82320,15483.00,1.42,0.05,0.043198249,0.23101799,0.012773654,0.043575792,,,0.005335688,,,0.004582038,,,0.034408855,,
Resolute,NU,2016-10-06,87840,17212.00,0.71,0.03,0.037333702,0.118663186,0.008942053,0.03818401,,,0.004742495,,,0.004108853,,,0.028267358,,
Resolute,NU,2016-10-07,90360,17638.00,0.80,0.03,0.038157723,0.121333447,0.008795067,0.037558622,,,0.004170909,,,0.003800653,,,0.025056899,,
Resolute,NU,2016-10-08,164520,32863.00,0.56,0.02,0.019608067,0.099349812,0.005574501,0.020085671,,,0.002323961,,,0.002061525,,,0.012638815,,
Resolute,NU,2016-10-10,89640,18130.00,0.33,0.02,0.036321279,0.05585958,0.006947551,0.035330996,,,0.003903154,,,0.003694945,,,0.020371961,,
Resolute,NU,2016-10-11,86400,17470.00,0.78,0.03,0.036589387,0.127282672,0.009121895,0.037887957,,,0.004401797,,,0.003903565,,,0.018440576,,
Resolute,NU,2016-10-12,85380,17879.00,1.08,0.04,0.03466103,0.128282786,0.009015716,0.037885395,,,0.004268617,,,0.003910985,,,0.018134644,,
Resolute,NU,2016-10-13,87540,17114.00,0.30,0.02,0.035550546,0.080589307,0.007909513,0.036771536,,,0.004869033,,,0.003768315,,,0.017686037,,
Resolute,NU,2016-10-14,88320,18012.00,0.50,0.02,0.039382874,0.105749334,0.008396095,0.035884917,,,0.004604722,,,0.003776034,,,0.033445563,,
Resolute,NU,2016-10-15,161820,31061.00,0.47,0.02,0.022041167,0.092388862,0.005527066,0.020395832,,,0.002575897,,,0.002138416,,,0.016407588,,
Resolute,NU,2016-10-17,95760,18862.00,0.97,0.04,0.035666169,0.11284888,0.008555951,0.037212083,,,0.004972966,,,0.003532192,,,0.025611463,,
Resolute,NU,2016-10-18,86460,17449.00,1.05,0.04,0.038115697,0.156152742,0.009911767,0.037299181,,,0.003870402,,,0.004010358,,,0.024494412,,
Resolute,NU,2016-10-19,83160,15148.00,0.50,0.03,0.043136175,0.133776169,0.009989463,0.043011887,,,0.005413557,,,0.004543775,,,0.028728354,,
Resolute,NU,2016-10-20,88320,15907.00,0.23,0.02,0.040514073,0.063832782,0.008132854,0.041733997,,,0.005262616,,,0.004639074,,,0.023181569,,
Resolute,NU,2016-10-21,87960,17461.00,0.45,0.02,0.036334085,0.053664888,0.007192147,0.036318573,,,0.004270702,,,0.004092972,,,0.020960675,,
Resolute,NU,2016-10-22,163500,32339.00,1.47,0.05,0.019443514,0.171688488,0.008161609,0.02324917,,,0.002701017,,,0.002146488,,,0.009760519,,
Resolute,NU,2016-10-24,95700,18015.00,1.27,0.05,0.0344503,0.147679457,0.009378649,0.036658979,,,0.004589677,,,0.003938797,,,0.016093016,,
Resolute,NU,2016-10-25,83340,17598.00,0.79,0.03,0.034729599,0.103706121,0.008381424,0.036728067,,,0.00472741,,,0.004083971,,,0.015838093,,
Resolute,NU,2016-10-26,85440,17817.00,0.85,0.03,0.03407829,0.136457019,0.009042319,0.036805539,,,0.0044286,,,0.003746638,,,0.01435965,,
Resolute,NU,2016-10-27,90000,18395.00,1.12,0.04,0.033911379,0.159872599,0.009490171,0.036891083,,,0.004694238,,,0.003925959,,,0.012650896,,
Resolute,NU,2016-10-28,87120,19227.00,1.14,0.04,0.030978555,0.125149419,0.008481012,0.035339269,,,0.004656018,,,0.003730311,,,0.011080198,,
Resolute,NU,2016-10-29,162120,35079.00,1.36,0.04,0.0145123,0.162246171,0.006288322,0.010383118,,,0.001613401,,,0.001207564,,,0.032413506,,
Resolute,NU,2016-10-31,93420,19788.00,1.88,0.05,0.022180368,0.206065971,0.010030922,0.029413761,,,0.003774032,,,0.002390027,,,0.016312715,,
Resolute,NU,2016-11-01,85260,17211.00,1.57,0.04,0.026137415,0.171642058,0.009885503,0.033706702,,,0.003903561,,,0.00303099,,,0.018664389,,
Resolute,NU,2016-11-02,85320,17242.00,1.04,0.03,0.026133014,0.173778949,0.009962054,0.033791996,,,0.004036962,,,0.002948785,,,0.016980168,,
Resolute,NU,2016-11-03,87660,16270.00,0.97,0.03,0.02704649,0.172409099,0.010115982,0.034550545,,,0.004512782,,,0.002891247,,,0.015340819,,
Resolute,NU,2016-11-04,91440,17253.00,0.85,0.03,0.024945924,0.359284773,0.014064047,0.034190492,,,0.004133349,,,0.002750124,,,0.013019139,,
Resolute,NU,2016-11-05,162900,31878.00,1.32,0.03,0.013579584,0.217784585,0.008159418,0.019658177,,,0.002136932,,,0.00136596,,,0.007366533,,
Resolute,NU,2016-11-07,92520,19104.00,1.96,0.05,0.022424332,0.198725069,0.010223308,0.031203493,,,0.003796385,,,0.002612985,,,0.010850415,,
Resolute,NU,2016-11-08,87060,14987.00,1.38,0.04,0.027829061,0.190908942,0.011227082,0.038090223,,,0.004927435,,,0.003394831,,,0.011782258,,
Resolute,NU,2016-11-09,82260,14168.00,0.95,0.03,0.02933867,0.174090867,0.010446247,0.037356166,,,0.005190304,,,0.003102791,,,0.012860288,,
Resolute,NU,2016-11-10,90300,16512.00,1.13,0.03,0.025095843,0.156817499,0.009300721,0.034137357,,,0.00454782,,,0.002777455,,,0.010537072,,
Resolute,NU,2016-11-11,90000,19308.00,1.18,0.03,0.021024416,0.180646814,0.009331863,0.029698469,,,0.003663344,,,0.002165382,,,0.008605569,,
Resolute,NU,2016-11-12,161100,33710.00,0.95,0.02,0.012243759,0.113626464,0.005783899,0.01714861,,,0.00196403,,,0.001345324,,,0.004393243,,
Resolute,NU,2016-11-14,94560,20571.00,1.08,0.03,0.019603463,0.204187123,0.009687957,0.027885646,,,0.003607246,,,0.002310114,,,0.006610694,,
Resolute,NU,2016-11-15,89280,19308.00,0.71,0.02,0.020144729,0.149189423,0.008342332,0.028465936,,,0.00355338,,,0.002511772,,,0.005999388,,
Resolute,NU,2016-11-16,81900,18068.00,0.59,0.02,0.025053991,0.085103122,0.006683152,0.030475924,,,0.003850689,,,0.002606665,,,0.015539592,,
Resolute,NU,2016-11-17,87540,18257.00,0.78,0.02,0.024307466,0.099765012,0.007144162,0.030374343,,,0.003925007,,,0.002593623,,,0.014603399,,
Resolute,NU,2016-11-18,88260,21218.00,0.97,0.03,0.021050266,0.112551895,0.007352651,0.026629367,,,0.003287341,,,0.002194231,,,0.011741522,,
Resolute,NU,2016-11-19,94560,21196.00,1.10,0.03,0.019613036,0.261722856,0.011003264,0.028527905,,,0.003309316,,,0.002072231,,,0.011158476,,
Resolute,NU,2016-11-21,67980,14094.00,1.37,0.04,0.029723734,0.186445792,0.011451139,0.040248555,,,0.004774459,,,0.003183778,,,0.014372849,,
Resolute,NU,2016-11-21,93180,20953.00,1.17,0.03,0.020310101,0.236527994,0.010434005,0.027577581,,,0.00330645,,,0.002179663,,,0.009607403,,
Resolute,NU,2016-11-22,86100,15808.00,0.96,0.03,0.026233456,0.232306612,0.011975812,0.036737022,,,0.004536359,,,0.002968665,,,0.010222214,,
Resolute,NU,2016-11-23,87780,13697.00,1.00,0.03,0.030033036,0.174448254,0.010537139,0.039126715,,,0.005100297,,,0.003371721,,,0.012545727,,
Resolute,NU,2016-11-24,84360,14498.00,0.78,0.02,0.027247279,0.112648561,0.008214762,0.036346154,,,0.005002703,,,0.003084346,,,0.01176759,,
Resolute,NU,2016-11-25,87960,17157.00,1.27,0.03,0.024017315,0.147879226,0.008759959,0.033474935,,,0.004266737,,,0.002544351,,,0.008925573,,
Resolute,NU,2016-11-26,87780,18526.00,1.11,0.03,0.021284496,0.396698949,0.014372073,0.032487695,,,0.003618762,,,0.002290673,,,0.007583234,,
Resolute,NU,2016-11-27,75540,14708.00,1.20,0.03,0.026981085,0.615099966,0.020137425,0.040690234,,,0.004934924,,,0.003247167,,,0.008911297,,
Resolute,NU,2016-11-28,90840,18192.00,0.52,0.02,0.022043817,0.252876343,0.011531097,0.032073778,,,0.003874774,,,0.002682516,,,0.007479991,,
Resolute,NU,2016-11-29,94980,18508.00,0.52,0.02,0.028643521,0.494840198,0.016117001,0.03179625,,,0.004084648,,,0.002662769,,,0.052133811,,
Resolute,NU,2016-11-30,81720,15800.00,0.17,0.01,0.034599147,0.0974256,0.007574542,0.033535035,,,0.004347,,,0.002741845,,,0.056506419,,
Resolute,NU,2016-12-01,86220,17660.00,0.77,0.02,0.030332817,0.374143386,0.014056157,0.031737923,,,0.004072642,,,0.002273536,,,0.050986209,,
Resolute,NU,2016-12-02,92160,16345.00,0.70,0.02,0.032933641,0.485746175,0.016740492,0.035219939,,,0.004622378,,,0.003073029,,,0.044572829,,
Resolute,NU,2016-12-04,157920,35523.00,0.79,0.02,0.014956768,0.429444626,0.011482006,0.017972421,,,0.002087276,,,0.001310279,,,0.020970966,,
Resolute,NU,2016-12-05,94740,20788.00,1.15,0.03,0.024996552,0.358314015,0.012809423,0.028409031,,,0.003557096,,,0.002296448,,,0.032192202,,
Resolute,NU,2016-12-06,84960,19005.00,1.18,0.03,0.026813584,0.396518817,0.014149752,0.030902174,,,0.003329165,,,0.002572758,,,0.034947491,,
Resolute,NU,2016-12-07,91740,19908.00,2.05,0.05,0.024908243,0.367120942,0.013297908,0.029559847,,,0.003427667,,,0.002349054,,,0.032865188,,
Resolute,NU,2016-12-08,80040,16978.00,1.56,0.04,0.029431796,0.394422339,0.014875906,0.035001999,,,0.00446996,,,0.002749039,,,0.033495281,,
Resolute,NU,2016-12-09,90000,15165.00,2.76,0.07,0.031620789,0.412034566,0.016374315,0.040723647,,,0.004536985,,,0.00299236,,,0.040474979,,
Resolute,NU,2016-12-10,86040,19074.00,2.38,0.06,0.025161454,0.448187694,0.015262269,0.032464202,,,0.003652745,,,0.002534465,,,0.028774729,,
Resolute,NU,2016-12-11,75780,17048.00,2.63,0.06,0.028648011,0.42784822,0.015720656,0.036235438,,,0.004176064,,,0.002622349,,,0.030533613,,
Resolute,NU,2016-12-12,100500,17772.00,1.32,0.04,0.027003387,0.437781548,0.015288671,0.032161986,,,0.004171397,,,0.002403979,,,0.028709936,,
Resolute,NU,2016-12-14,83340,18763.00,1.08,0.03,0.02534859,0.935019907,0.023742073,0.033934724,,,0.003752901,,,0.002233674,,,0.024407255,,
Resolute,NU,2016-12-14,78960,17850.00,1.38,0.04,0.026788584,0.43718884,0.015314521,0.032298766,,,0.003907586,,,0.002548782,,,0.028266956,,
Resolute,NU,2016-12-16,83040,19398.00,1.83,0.05,0.023306453,1.712081491,0.036142004,0.033661335,,,0.003574683,,,0.002472748,,,0.021312481,,
Resolute,NU,2016-12-17,163980,35030.00,2.06,0.05,0.013447254,2.098860569,0.038287621,0.021964312,,,0.002030983,,,0.001338522,,,0.010731206,,
Resolute,NU,2016-12-19,96060,20523.00,2.96,0.07,0.021689589,2.065991047,0.041446705,0.037199741,,,0.003316989,,,0.002216789,,,0.01656317,,
Resolute,NU,2016-12-20,81660,18821.00,2.31,0.06,0.022508737,1.366130968,0.030825829,0.034494293,,,0.003696928,,,0.002387015,,,0.017953566,,
Resolute,NU,2016-12-21,88380,18187.00,2.11,0.05,0.023715838,0.82234892,0.022078343,0.032797321,,,0.003798355,,,0.00261096,,,0.016881988,,
Resolute,NU,2016-12-22,90060,20659.00,2.97,0.07,0.020533251,1.006702169,0.024162404,0.031563881,,,0.003204413,,,0.002036242,,,0.013616415,,
Resolute,NU,2016-12-23,167940,34990.00,3.25,0.07,0.012685015,1.733148641,0.032628959,0.024374974,,,0.001974137,,,0.001315067,,,0.008362327,,
Resolute,NU,2016-12-25,78480,17705.00,1.66,0.04,0.023881055,1.241509944,0.029313471,0.036658303,,,0.004088129,,,0.002579963,,,0.012503123,,
Resolute,NU,2016-12-26,91980,16121.00,1.02,0.03,0.025227586,1.097604181,0.027748958,0.038376946,,,0.004413295,,,0.002914014,,,0.011955626,,
Resolute,NU,2016-12-27,85560,16216.00,1.60,0.04,0.025726117,1.550378703,0.035198479,0.040767105,,,0.004092976,,,0.002928104,,,0.011670997,,
Resolute,NU,2016-12-28,87000,18343.00,1.51,0.04,0.022367811,0.77314899,0.021152095,0.034107287,,,0.003683603,,,0.002614863,,,0.009952441,,
Resolute,NU,2016-12-29,87180,19288.00,1.26,0.05,0.038166944,0.449890948,0.016967358,0.036464998,,,0.004071724,,,0.003227725,,,0.038211192,,
Resolute,NU,2016-12-30,87480,17061.00,1.73,0.06,0.040807596,0.395221467,0.016767031,0.04186554,,,0.005125727,,,0.004220164,,,0.038480896,,
Resolute,NU,2016-12-31,163680,36670.00,1.71,0.05,0.019710142,0.271300453,0.009847652,0.021664545,,,0.002377201,,,0.002046405,,,0.015311616,,
Resolute,NU,2017-01-02,90960,16505.00,1.68,0.06,0.042763894,0.472728047,0.018831052,0.044475043,,,0.005316058,,,0.004133463,,,0.032711442,,
Resolute,NU,2017-01-03,85500,15895.00,1.92,0.07,0.042951611,0.573223289,0.0212983,0.046971965,,,0.00535664,,,0.004594067,,,0.032136628,,
Resolute,NU,2017-01-04,86940,16814.00,1.28,0.05,0.038400394,0.588833026,0.021131715,0.044381061,,,0.004959113,,,0.004425121,,,0.029857987,,
Resolute,NU,2017-01-05,85380,15908.00,1.50,0.05,0.043226693,0.695583934,0.023402885,0.0462988,,,0.005638808,,,0.004554506,,,0.028511971,,
Resolute,NU,2017-01-06,88260,19753.00,2.14,0.07,0.032931447,0.488485783,0.017784661,0.038366169,,,0.004422948,,,0.003558377,,,0.02117068,,
